latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2026-02-12T19:00,7.6,6.8,263,990.3,94
2026-02-12T20:00,7.5,8.8,266,990.9,93
2026-02-12T21:00,7.2,6.4,273,991.3,95
2026-02-12T22:00,7.2,7.8,251,992.1,94
2026-02-12T23:00,7.4,9.4,252,992.7,90
2026-02-13T00:00,6.9,7.8,248,993,93
2026-02-13T01:00,6.9,6.7,263,993.9,93
2026-02-13T02:00,6.7,5.7,262,994.4,93
2026-02-13T03:00,6.3,4,235,994.3,96
2026-02-13T04:00,6.2,3.9,229,995,96
2026-02-13T05:00,5.9,3.3,208,993.1,97
2026-02-13T06:00,5.9,2.9,217,992.9,99
2026-02-13T07:00,5.8,4,223,993.1,99
2026-02-13T08:00,5.8,3.3,197,992.9,98
2026-02-13T09:00,5.9,4.8,207,992.9,97
2026-02-13T10:00,6.3,4.2,193,992.9,95
2026-02-13T11:00,7.5,3.6,209,992.8,85
2026-02-13T12:00,7.6,3.1,173,992.5,90
2026-02-13T13:00,8.1,1.9,180,991.7,86
2026-02-13T14:00,8.6,1.8,198,991,81
2026-02-13T15:00,8.6,1.8,84,990.9,81
2026-02-13T16:00,8,0.4,90,991.5,84
2026-02-13T17:00,7.8,3,32,992,85
2026-02-13T18:00,6.8,4.7,9,992.7,94
2026-02-13T19:00,6.7,3.6,29,993.3,91
2026-02-13T20:00,6.3,4.1,5,993.3,93
2026-02-13T21:00,6.1,4.2,13,993.9,92
2026-02-13T22:00,5.6,5.4,358,994.9,93
2026-02-13T23:00,4.9,7.5,12,995.5,96
2026-02-14T00:00,3.7,8.6,6,996.7,96
2026-02-14T01:00,2.7,9.2,15,998.2,97
2026-02-14T02:00,2,9.3,17,999,95
2026-02-14T03:00,1.2,10.8,9,999.9,97
2026-02-14T04:00,0.4,11.8,9,1000.7,97
2026-02-14T05:00,-0,13.3,11,1002,95
2026-02-14T06:00,-0.3,12.4,14,1003.3,93
2026-02-14T07:00,-0.6,10.9,16,1005,92
2026-02-14T08:00,-0.6,9.3,10,1006.2,94
2026-02-14T09:00,-0.6,8.7,10,1007.3,93
2026-02-14T10:00,-0.6,10.2,8,1008.7,89
2026-02-14T11:00,-0.3,9.2,7,1009.8,88
2026-02-14T12:00,-0.2,8.8,13,1010.5,85
2026-02-14T13:00,0.1,8.9,359,1011.5,82
2026-02-14T14:00,0.3,8.2,357,1012.2,81
2026-02-14T15:00,0.2,9,354,1014.1,81
2026-02-14T16:00,0,7.9,10,1014.8,81
2026-02-14T17:00,0,6.3,11,1015.6,79
2026-02-14T18:00,-0.3,5.3,10,1017.5,78
2026-02-14T19:00,-0.4,4.2,22,1018.4,79
2026-02-14T20:00,-0.6,2.5,39,1018.7,81
2026-02-14T21:00,-0.9,2.1,34,1019.5,84
2026-02-14T22:00,-1.6,2.7,21,1019.3,85
2026-02-14T23:00,-1.9,0.6,342,1019.5,87
2026-02-15T00:00,-2.2,1,270,1019.6,85
2026-02-15T01:00,-2,0.4,63,1019.7,82
2026-02-15T02:00,-2.5,1.4,196,1020.1,85
2026-02-15T03:00,-2.7,2.4,166,1019.2,84
2026-02-15T04:00,-2.4,2.5,176,1019.5,86
2026-02-15T05:00,-2.4,2.8,164,1019.4,86
2026-02-15T06:00,-2.8,2.9,152,1018.4,92
2026-02-15T07:00,-2.5,2.6,138,1018,94
2026-02-15T08:00,-1.8,3.7,137,1017.1,91
2026-02-15T09:00,-0.8,5.3,152,1016.1,91
2026-02-15T10:00,0.3,7.5,163,1013.3,84
2026-02-15T11:00,0.6,10.7,165,1012.8,74
2026-02-15T12:00,0.8,10.3,164,1011.2,72
2026-02-15T13:00,1,11.4,157,1010.1,69
2026-02-15T14:00,0.8,9.4,173,1007,75
2026-02-15T15:00,-0,15,132,1004.4,92
2026-02-15T16:00,0.1,12.5,139,1003.3,96
2026-02-15T17:00,0.2,7.7,139,1001.9,96
2026-02-15T18:00,0.1,10.3,133,1000.6,98
2026-02-15T19:00,-0.1,4.1,135,999.7,100
2026-02-15T20:00,-0,5.3,219,999.2,100
2026-02-15T21:00,0.3,2.3,110,998.9,100
2026-02-15T22:00,0.5,3,140,998.9,100
2026-02-15T23:00,0.9,2.2,128,999,100
2026-02-16T00:00,2.7,2.7,188,998.6,100
2026-02-16T01:00,3.9,6.1,301,999,100
2026-02-16T02:00,4,6.9,286,998.3,99
2026-02-16T03:00,4.1,5.1,238,998.7,99
2026-02-16T04:00,4.1,6.3,263,999.4,98
2026-02-16T05:00,4,5.9,261,999.2,97
2026-02-16T06:00,4,4.9,263,999.2,98
2026-02-16T07:00,4,6.3,261,1000,98
2026-02-16T08:00,4,7,270,999.7,97
2026-02-16T09:00,3.7,3.2,227,998.9,99
2026-02-16T10:00,3.9,4.3,273,999.1,100
2026-02-16T11:00,3.9,6.6,256,999,99
2026-02-16T12:00,3.5,5.3,268,999.1,100
2026-02-16T13:00,4.9,8,277,999,92
2026-02-16T14:00,4.9,4.5,288,998.7,95
2026-02-16T15:00,5.7,5.8,291,997.7,87
2026-02-16T16:00,5.7,8.2,262,999.2,87
2026-02-16T17:00,4.7,5.8,266,999.4,90
2026-02-16T18:00,5.1,10.1,259,999.2,89
2026-02-16T19:00,5.1,7.6,269,999.7,91
2026-02-16T20:00,3.3,8.2,282,1001.3,87
2026-02-16T21:00,2.3,3.9,261,1001.9,95
2026-02-16T22:00,3.2,6.3,292,1003,93
2026-02-16T23:00,3,4.8,284,1004.2,96
2026-02-17T00:00,3.2,5,291,1005.2,96
2026-02-17T01:00,2.8,3,255,1005.9,97
2026-02-17T02:00,2.4,2.4,215,1006.7,99
2026-02-17T03:00,2.7,4.1,270,1007,98
2026-02-17T04:00,3.1,4.3,267,1007.4,98
2026-02-17T05:00,3.4,5.5,280,1007.7,95
2026-02-17T06:00,3,4.7,268,1008.3,97
2026-02-17T07:00,2.5,2.3,250,1009.9,95
2026-02-17T08:00,2.7,4.6,292,1010.5,85
2026-02-17T09:00,2.8,5.7,280,1010.4,78
2026-02-17T10:00,2.7,7.4,288,1012.1,89
2026-02-17T11:00,2.6,6.1,301,1013.1,93
2026-02-17T12:00,2.9,5.4,296,1013.6,90
2026-02-17T13:00,3.5,7.3,299,1014,74
2026-02-17T14:00,4.2,6.9,292,1014.7,67
2026-02-17T15:00,4.3,6.4,293,1014.8,72
2026-02-17T16:00,3.7,5.2,283,1015.4,77
2026-02-17T17:00,3,3.9,264,1015.9,76
2026-02-17T18:00,2.6,3.9,252,1016.3,77
2026-02-17T19:00,2,3.1,248,1017,79
2026-02-17T20:00,1.4,2.7,300,1017.6,83
2026-02-17T21:00,0.4,3.1,360,1017.2,89
2026-02-17T22:00,-0,0.9,297,1017.6,90
2026-02-17T23:00,-1,0.9,153,1016.9,96
2026-02-18T00:00,-1.5,0.6,180,1016.2,100
2026-02-18T01:00,-0.9,1.2,9,1016.9,91
2026-02-18T02:00,-0.9,2,29,1015.6,95
2026-02-18T03:00,-0.9,1,158,1015.6,98
2026-02-18T04:00,-0.5,0.6,360,1014.5,96
2026-02-18T05:00,-0.4,1.8,49,1013.9,94
2026-02-18T06:00,-0.3,1.8,58,1013.6,97
2026-02-18T07:00,0.1,2.5,58,1013.3,96
2026-02-18T08:00,0.9,4.1,95,1012.2,80
2026-02-18T09:00,1.9,5.7,98,1011.3,78
2026-02-18T10:00,2.7,6.8,121,1010.5,75
2026-02-18T11:00,3.9,8.2,126,1009.4,69
2026-02-18T12:00,4.5,10.1,126,1007.7,68
2026-02-18T13:00,4.9,9,124,1006.5,64
2026-02-18T14:00,5.1,8,119,1005.9,69
2026-02-18T15:00,4.7,9.4,108,1004.1,73
2026-02-18T16:00,4.1,7.9,115,1003.9,72
2026-02-18T17:00,3.6,9.3,110,1002.9,77
2026-02-18T18:00,3.2,11.3,125,1001.8,86
2026-02-18T19:00,2.7,7.3,134,1001.8,97
2026-02-18T20:00,2.6,7.3,115,1000.6,96
2026-02-18T21:00,2.6,15.4,121,1000.2,98
2026-02-18T22:00,3,10.2,111,998.6,97
2026-02-18T23:00,2.9,5,129,997.3,98
2026-02-19T00:00,3.1,4.4,119,997,98
2026-02-19T01:00,3.1,8.2,115,996.2,98
2026-02-19T02:00,3.1,3.6,119,995.8,98
2026-02-19T03:00,3.3,5.6,119,995.1,98
2026-02-19T04:00,3.4,5.8,102,995.2,99
2026-02-19T05:00,4,6,111,995.1,98
2026-02-19T06:00,4.3,6.4,113,994.5,99
2026-02-19T07:00,4.4,6,103,994.9,98
2026-02-19T08:00,4.9,4.8,122,994.3,98
2026-02-19T09:00,5.2,6.7,136,993.9,99
2026-02-19T10:00,5.5,4.4,131,995.4,99
2026-02-19T11:00,5.8,4.1,115,996.2,100
2026-02-19T12:00,6.4,5.5,135,997,98
2026-02-19T13:00,6.7,5.6,115,997.8,99
2026-02-19T14:00,7,4.4,119,998.8,98
2026-02-19T15:00,7.5,3.9,108,999.5,92
2026-02-19T16:00,7.3,2.2,80,1001,92
2026-02-19T17:00,6.7,3,27,1002.9,96
2026-02-19T18:00,5.7,4.9,92,1004.7,94
2026-02-19T19:00,4.5,1.7,90,1006.4,96
2026-02-19T20:00,3.1,1.2,321,1007.7,99
2026-02-19T21:00,3.3,1.6,97,1009.2,96
2026-02-19T22:00,3.3,2.6,81,1010.5,97
2026-02-19T23:00,3,1.2,90,1012.4,97
2026-02-20T00:00,2.8,2.6,107,1013.6,99
2026-02-20T01:00,3.8,1,281,1015.4,98
2026-02-20T02:00,4,1.8,162,1015.8,98
2026-02-20T03:00,3.8,1.7,144,1016.8,99
2026-02-20T04:00,3.7,1,191,1017.6,99
2026-02-20T05:00,3.8,1.5,203,1018.9,100
2026-02-20T06:00,4.1,3.8,285,1019.4,97
2026-02-20T07:00,3.9,2.8,321,1020.4,98
2026-02-20T08:00,3.8,1.7,297,1021.4,98
2026-02-20T09:00,4.1,2.3,265,1021.8,95
2026-02-20T10:00,4.4,3.2,245,1022.1,91
2026-02-20T11:00,4.9,3.2,227,1022.5,89
2026-02-20T12:00,5.3,4.7,218,1022.5,87
2026-02-20T13:00,4.9,4.2,196,1022.6,95
2026-02-20T14:00,5.2,4.1,197,1022.6,94
2026-02-20T15:00,5.6,4.4,193,1021.8,94
2026-02-20T16:00,5.9,4.9,187,1021.9,94
2026-02-20T17:00,6,5.4,165,1021.2,94
2026-02-20T18:00,6.2,5.7,196,1021.2,95
2026-02-20T19:00,6.1,4.2,191,1020.9,96
2026-02-20T20:00,6.2,5.3,182,1020.5,96
2026-02-20T21:00,6.3,7.1,169,1020,98
2026-02-20T22:00,6.4,4.4,201,1020,99
2026-02-20T23:00,7.2,7.7,236,1019.8,97
2026-02-21T00:00,7.6,7.6,228,1019.3,94
2026-02-21T01:00,7.8,8.6,247,1019.9,92
2026-02-21T02:00,7.8,8.3,258,1020.8,91
2026-02-21T03:00,7.6,6.6,249,1021.1,91
2026-02-21T04:00,7.8,6.3,277,1021.3,94
2026-02-21T05:00,7.5,5.8,256,1021.8,95
2026-02-21T06:00,7.2,5.7,280,1022,96
2026-02-21T07:00,7.5,3.3,234,1022.8,98
2026-02-21T08:00,7.8,6.1,239,1022.9,99
2026-02-21T09:00,8.4,5.8,237,1022.7,96
2026-02-21T10:00,8.7,6.2,246,1024,95
2026-02-21T11:00,8.8,6.1,261,1024.3,93
2026-02-21T12:00,9.4,7.3,250,1024.2,90
2026-02-21T13:00,9.7,6.3,279,1024.1,86
2026-02-21T14:00,10.3,6.5,254,1023.5,83
2026-02-21T15:00,10.5,5.7,252,1023.3,80
2026-02-21T16:00,10.5,4.5,239,1023.8,82
2026-02-21T17:00,10.1,3.7,223,1024.3,87
2026-02-21T18:00,10,4.1,229,1024.4,91
2026-02-21T19:00,9.7,3.2,218,1024.2,95
2026-02-21T20:00,9.5,3.9,213,1024.2,96
2026-02-21T21:00,9.7,3.5,183,1024.1,99
2026-02-21T22:00,9.9,4.9,189,1024,99
2026-02-21T23:00,10.3,11.3,275,1024,99
2026-02-22T00:00,10.3,5.4,226,1023.3,98
2026-02-22T01:00,10.2,4.7,228,1023.4,100
2026-02-22T02:00,10.3,4.6,255,1023.2,100
2026-02-22T03:00,10.4,4.4,229,1022.6,100
2026-02-22T04:00,10.3,4.6,234,1022.4,99
2026-02-22T05:00,10.3,4.6,237,1022.1,99
2026-02-22T06:00,10.2,4.5,223,1022,100
2026-02-22T07:00,10.2,4.6,258,1022.4,99
