latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
49.8712,4.5947,,0,GMT,GMT

time,"temperature_2m (°C)","wind_speed_10m (kn)","wind_direction_10m (°)","pressure_msl (hPa)","relative_humidity_2m (%)"
2026-04-01T00:00,3.8,3.1,342,1028.1,94
2026-04-01T01:00,3.6,3.1,330,1027.6,95
2026-04-01T02:00,4.6,2.4,9,1027.7,94
2026-04-01T03:00,4.6,2.1,355,1027.2,95
2026-04-01T04:00,4.5,3.2,349,1026.7,95
2026-04-01T05:00,3.4,3.2,349,1026.8,96
2026-04-01T06:00,3.4,1.9,336,1026.6,97
2026-04-01T07:00,4.8,2.3,340,1026.8,98
2026-04-01T08:00,6.9,2.2,45,1026.1,88
2026-04-01T09:00,8.2,2,96,1025.4,76
2026-04-01T10:00,8.9,3.3,87,1025.6,69
2026-04-01T11:00,10,3,157,1024.5,61
2026-04-01T12:00,10.8,3.1,173,1023.6,59
2026-04-01T13:00,11.3,2.5,176,1023,53
2026-04-01T14:00,11.4,2.1,221,1022.3,53
2026-04-01T15:00,12.1,2.7,172,1021.4,50
2026-04-01T16:00,11.6,4.3,180,1020.9,51
2026-04-01T17:00,10.4,3.9,276,1020.9,65
2026-04-01T18:00,9.5,3.5,264,1021,71
2026-04-01T19:00,7.5,2.5,135,1021.4,81
2026-04-01T20:00,7.5,3.7,183,1021.4,68
2026-04-01T21:00,7.4,3,207,1021.5,59
2026-04-01T22:00,6.6,2.9,184,1021.1,64
2026-04-01T23:00,5.1,0.4,333,1020.8,71
2026-04-02T00:00,3.2,0.6,108,1020.2,88
2026-04-02T01:00,1.4,1.9,90,1019.9,96
2026-04-02T02:00,0.6,2.3,114,1019.2,99
2026-04-02T03:00,0.2,1.7,117,1019.2,100
2026-04-02T04:00,-0,2.7,90,1018.8,100
2026-04-02T05:00,-0.2,2,96,1018.5,100
2026-04-02T06:00,0.4,2.5,108,1019,96
2026-04-02T07:00,3,1.7,111,1019.2,91
2026-04-02T08:00,5.4,1.3,153,1019.1,79
2026-04-02T09:00,5.8,2.2,190,1019.4,89
2026-04-02T10:00,6.9,2.7,188,1019,85
2026-04-02T11:00,7.6,5.1,155,1018.3,87
2026-04-02T12:00,8.9,2.8,254,1018.7,85
2026-04-02T13:00,9.2,3.9,250,1017.8,82
2026-04-02T14:00,9.2,2.4,235,1017.6,87
2026-04-02T15:00,9.8,3.2,308,1017.7,79
2026-04-02T16:00,8.3,3.2,322,1018.1,89
2026-04-02T17:00,7.2,5.3,332,1019.1,93
2026-04-02T18:00,6.8,4.4,337,1019.4,89
2026-04-02T19:00,6.3,5,324,1019.7,89
2026-04-02T20:00,5.6,4.5,329,1019.8,89
2026-04-02T21:00,4.3,2.4,325,1020.4,94
2026-04-02T22:00,3.2,1.6,353,1020,96
2026-04-02T23:00,2.4,1.9,360,1019.9,97
2026-04-03T00:00,1.5,1,112,1019.8,99
2026-04-03T01:00,0.5,0.4,117,1019.5,100
2026-04-03T02:00,0.7,2.3,329,1019.5,100
2026-04-03T03:00,0.8,0.9,63,1019.7,100
2026-04-03T04:00,1.1,1,191,1019.7,100
2026-04-03T05:00,0.7,1.3,153,1019.8,100
2026-04-03T06:00,1,1.7,111,1019.9,100
2026-04-03T07:00,1.8,2.2,117,1020.1,100
2026-04-03T08:00,2.9,3.2,166,1019.7,99
2026-04-03T09:00,3.6,3.7,171,1019.6,98
2026-04-03T10:00,5.8,4.5,178,1019.2,94
2026-04-03T11:00,7.4,6.4,200,1018.7,77
2026-04-03T12:00,8.4,6.2,180,1018.3,74
2026-04-03T13:00,9.3,7.4,182,1017.3,73
2026-04-03T14:00,10,7.3,196,1017.1,73
2026-04-03T15:00,10.5,6.6,199,1016.7,75
2026-04-03T16:00,10.1,7.5,208,1016.9,81
2026-04-03T17:00,9.4,6.8,200,1017,88
2026-04-03T18:00,9,5.7,204,1017.4,94
2026-04-03T19:00,8.8,6.3,189,1017.6,97
2026-04-03T20:00,8.4,5.2,195,1018.1,99
2026-04-03T21:00,8.4,5.2,193,1018.4,100
2026-04-03T22:00,8.6,4.2,208,1018.3,100
2026-04-03T23:00,8.9,4.2,202,1018.9,100
2026-04-04T00:00,9.2,3.4,227,1019.4,100
2026-04-04T01:00,9.4,3.9,237,1019.5,100
2026-04-04T02:00,9.5,2.7,210,1019.4,100
2026-04-04T03:00,9.8,5.2,255,1019.6,99
2026-04-04T04:00,9.6,3.5,236,1019.9,99
2026-04-04T05:00,9.6,4,219,1020.1,100
2026-04-04T06:00,9.6,3.5,232,1020.6,99
2026-04-04T07:00,9.9,4,241,1021.3,96
2026-04-04T08:00,10.3,3.7,231,1021.7,95
2026-04-04T09:00,10.5,3,225,1021.8,96
2026-04-04T10:00,11,3.9,233,1022.7,94
2026-04-04T11:00,11.9,4.4,232,1022.4,87
2026-04-04T12:00,12,4,219,1021.4,85
2026-04-04T13:00,12.1,4.7,204,1021.8,88
2026-04-04T14:00,12,4.4,209,1021.5,91
2026-04-04T15:00,12.6,6.7,192,1020.5,87
2026-04-04T16:00,12.7,8.5,171,1019.7,87
2026-04-04T17:00,12.9,8.2,173,1019.7,84
2026-04-04T18:00,11.9,6.4,166,1019.3,87
2026-04-04T19:00,11.5,6,159,1019.1,86
2026-04-04T20:00,10.9,6.4,157,1018.7,90
2026-04-04T21:00,10.2,5.2,138,1018,93
2026-04-04T22:00,10.3,4.7,132,1017.3,94
2026-04-04T23:00,10.4,4.9,119,1016.6,90
2026-04-05T00:00,10.3,5.4,128,1016.7,91
2026-04-05T01:00,10,4.9,127,1015.9,93
2026-04-05T02:00,9.9,4.7,145,1015.2,91
2026-04-05T03:00,9.7,4.3,172,1015.2,93
2026-04-05T04:00,9.1,3.6,193,1015.3,94
2026-04-05T05:00,8.5,2.1,221,1015,94
2026-04-05T06:00,8.8,3.9,243,1015.7,87
2026-04-05T07:00,9.9,4.3,216,1017.3,81
2026-04-05T08:00,10.5,5.8,240,1017.7,80
2026-04-05T09:00,10.7,6.6,238,1019.1,79
2026-04-05T10:00,11.2,7.3,248,1019.8,73
2026-04-05T11:00,11.8,9.1,246,1019.9,66
2026-04-05T12:00,12.4,9.1,241,1020.3,61
2026-04-05T13:00,12.3,7.9,245,1020.1,61
2026-04-05T14:00,12.4,8.7,261,1020.9,59
2026-04-05T15:00,11.8,7.8,276,1021.2,62
2026-04-05T16:00,11.4,7.8,269,1021.7,63
2026-04-05T17:00,10.7,7.2,267,1022.2,65
2026-04-05T18:00,10.2,4.6,292,1023.7,65
2026-04-05T19:00,8.8,3.7,302,1024.2,65
2026-04-05T20:00,7.7,2.8,295,1024.5,72
2026-04-05T21:00,7.1,3.2,313,1025.3,69
2026-04-05T22:00,6.4,4,309,1025.9,70
2026-04-05T23:00,5.9,3.1,300,1026.6,78
2026-04-06T00:00,5.2,2.2,322,1027.4,82
2026-04-06T01:00,4.3,0.4,153,1027.4,89
2026-04-06T02:00,3.3,0.8,360,1027.9,93
2026-04-06T03:00,2.2,3.1,145,1028.1,98
2026-04-06T04:00,1.7,0.7,124,1028.3,99
2026-04-06T05:00,0.8,1.2,90,1028.2,99
2026-04-06T06:00,0.9,0.9,117,1028.5,99
2026-04-06T07:00,3.3,1.5,23,1028.5,96
2026-04-06T08:00,6.8,2.1,131,1028.9,85
2026-04-06T09:00,8.7,1.8,139,1028.7,73
2026-04-06T10:00,10.2,3.4,156,1028.9,64
2026-04-06T11:00,11.4,2.4,166,1028.4,56
2026-04-06T12:00,12.5,2.6,189,1027.8,52
2026-04-06T13:00,13.4,2.5,180,1027.3,48
2026-04-06T14:00,14.1,2.5,141,1026.6,46
2026-04-06T15:00,14.4,3.2,166,1025.9,43
2026-04-06T16:00,14.2,2.8,192,1025.7,45
2026-04-06T17:00,13.3,1.6,187,1025.4,53
2026-04-06T18:00,12.2,2.3,228,1025.4,56
2026-04-06T19:00,9.5,0.7,214,1025.5,66
2026-04-06T20:00,7.5,1.1,329,1025.5,74
2026-04-06T21:00,6.2,0.8,270,1025.4,80
2026-04-06T22:00,6.2,0.9,297,1025.6,77
2026-04-06T23:00,5.3,1.6,76,1025.3,81
2026-04-07T00:00,5.9,2.7,120,1025.1,81
2026-04-07T01:00,5.6,3.5,109,1025.1,76
2026-04-07T02:00,5.5,3.3,87,1025.4,71
2026-04-07T03:00,5.5,3.1,94,1024.9,70
2026-04-07T04:00,3.8,0.8,104,1025.1,84
2026-04-07T05:00,3.6,1.3,117,1025.1,83
2026-04-07T06:00,3.3,1.4,90,1025,94
2026-04-07T07:00,6.8,1.6,60,1024.9,85
2026-04-07T08:00,10.6,3.5,87,1025.2,65
2026-04-07T09:00,13,3.7,108,1025,55
2026-04-07T10:00,15.1,4.3,90,1024.4,48
2026-04-07T11:00,16,3.8,102,1023.9,47
2026-04-07T12:00,17.4,3.8,78,1023.2,40
2026-04-07T13:00,18.2,4.1,87,1022.9,41
2026-04-07T14:00,18.5,3.5,90,1022.8,39
2026-04-07T15:00,18.6,3.2,115,1022.4,42
2026-04-07T16:00,18.1,1.5,130,1022.5,48
2026-04-07T17:00,17,1.9,143,1022.5,51
2026-04-07T18:00,15.5,0.7,236,1022.6,62
2026-04-07T19:00,12.8,1.3,153,1022.9,69
2026-04-07T20:00,12,3.5,93,1023.4,66
2026-04-07T21:00,10.6,3.5,117,1023.6,72
2026-04-07T22:00,10.4,3.1,112,1023.6,67
2026-04-07T23:00,9.6,3.4,100,1023.8,70
2026-04-08T00:00,9,3,117,1024.2,66
2026-04-08T01:00,8.8,3.3,111,1024.1,65
2026-04-08T02:00,7.4,2.3,90,1024.3,71
2026-04-08T03:00,7.4,2.7,90,1024.1,66
2026-04-08T04:00,7.6,4.3,108,1023.9,62
2026-04-08T05:00,6.2,1.7,111,1024.2,71
2026-04-08T06:00,6.4,2.5,67,1024.5,78
2026-04-08T07:00,9.3,2.9,70,1024.5,75
2026-04-08T08:00,13.1,4.3,98,1024.3,53
2026-04-08T09:00,15.3,3.4,114,1024.3,48
2026-04-08T10:00,17.4,3,101,1024.2,43
2026-04-08T11:00,19,2.5,90,1023.5,38
2026-04-08T12:00,20.1,2.7,94,1023,37
2026-04-08T13:00,20.9,1.2,141,1022.6,37
2026-04-08T14:00,21.4,1.7,153,1022.2,37
2026-04-08T15:00,21.1,1.8,174,1021.7,38
2026-04-08T16:00,20.8,0.8,346,1021.5,40
2026-04-08T17:00,20.1,1.6,7,1021.5,48
2026-04-08T18:00,18.2,0.6,270,1021.2,60
2026-04-08T19:00,14.9,1.6,104,1021.5,70
2026-04-08T20:00,12.9,1.9,53,1021.7,76
2026-04-08T21:00,11.2,1.2,72,1021.8,79
2026-04-08T22:00,10.5,0.8,104,1021.8,78
2026-04-08T23:00,9.9,2.3,149,1021.9,78
2026-04-09T00:00,9.1,1.7,153,1021.7,84
2026-04-09T01:00,8.3,2.4,151,1021.3,83
2026-04-09T02:00,7.8,2.6,117,1021.1,84
2026-04-09T03:00,7.2,3.6,119,1020.5,83
2026-04-09T04:00,6.7,2.3,90,1020.1,86
2026-04-09T05:00,6.2,2.3,110,1020.1,83
2026-04-09T06:00,6.4,2.7,90,1020,89
2026-04-09T07:00,9.9,3.1,97,1020.6,80
2026-04-09T08:00,13.6,3.1,125,1020.3,54
2026-04-09T09:00,15.5,3,153,1019.6,49
2026-04-09T10:00,17,2.5,184,1019.5,47
2026-04-09T11:00,18.6,2.7,201,1018.6,49
2026-04-09T12:00,20.2,3.7,231,1017.9,46
2026-04-09T13:00,20.7,4.9,214,1017.3,42
2026-04-09T14:00,21.1,4.4,229,1017.1,45
2026-04-09T15:00,21.1,3.8,225,1016.4,48
2026-04-09T16:00,20.8,3.7,205,1015.8,51
2026-04-09T17:00,19.9,2.8,205,1015.6,61
2026-04-09T18:00,18.6,3,195,1015.5,66
2026-04-09T19:00,16.4,1.1,149,1015.4,75
2026-04-09T20:00,16.3,4.2,286,1015.8,75
2026-04-09T21:00,16,5.4,316,1016.4,68
2026-04-09T22:00,14.7,7,297,1017,70
2026-04-09T23:00,12.1,4.7,315,1017.2,77
2026-04-10T00:00,11.2,4.6,324,1017.2,84
2026-04-10T01:00,11.3,4.9,323,1017.7,83
2026-04-10T02:00,10.3,7.5,332,1018.4,73
2026-04-10T03:00,9,7,337,1018.9,67
2026-04-10T04:00,8,5.7,333,1019.4,70
2026-04-10T05:00,7,5.7,332,1020.5,67
2026-04-10T06:00,6.9,4.5,342,1020.3,68
2026-04-10T07:00,7.4,3.1,342,1020.1,65
2026-04-10T08:00,8,3.4,16,1020.6,62
2026-04-10T09:00,8.5,2.2,45,1020.3,56
2026-04-10T10:00,9.5,1.2,162,1020,52
2026-04-10T11:00,10.9,0.3,135,1019.7,44
2026-04-10T12:00,11.4,1.1,329,1019.7,41
2026-04-10T13:00,12.1,3.5,183,1019.2,39
2026-04-10T14:00,11.8,2.8,205,1019.3,42
2026-04-10T15:00,11.7,1.6,210,1019,45
2026-04-10T16:00,11.8,0.6,162,1018.1,44
2026-04-10T17:00,11.5,0.8,194,1017.4,46
2026-04-10T18:00,10.5,1.5,337,1017.2,54
2026-04-10T19:00,9.6,2.1,41,1016.5,62
2026-04-10T20:00,9.2,0.3,225,1016.6,66
2026-04-10T21:00,8.5,2,119,1015.6,66
2026-04-10T22:00,7.3,3.4,149,1015.2,65
2026-04-10T23:00,8,5.3,147,1014.9,63
2026-04-11T00:00,7.5,4.4,139,1014.1,69
2026-04-11T01:00,8.2,5.1,140,1014,66
2026-04-11T02:00,8,4.7,120,1013.7,66
2026-04-11T03:00,8,5,132,1013.1,66
2026-04-11T04:00,8.1,3.7,137,1013.1,68
2026-04-11T05:00,8.1,4.3,126,1012,72
2026-04-11T06:00,8.3,4.2,127,1011.5,70
2026-04-11T07:00,9.3,4.7,120,1010.9,69
2026-04-11T08:00,10.9,6.8,127,1009.7,67
2026-04-11T09:00,13.2,7.7,144,1009,67
2026-04-11T10:00,14.8,8.3,133,1008.4,64
2026-04-11T11:00,16.3,9.9,138,1007.7,62
2026-04-11T12:00,17.3,8.9,157,1006.7,63
2026-04-11T13:00,16.7,8.5,189,1008,71
2026-04-11T14:00,15.7,6.6,192,1008.3,80
2026-04-11T15:00,14,6.3,169,1007.7,93
2026-04-11T16:00,13.5,6.8,233,1008.7,92
2026-04-11T17:00,8.8,12,304,1011.4,89
2026-04-11T18:00,7.6,9.7,304,1012.6,83
2026-04-11T19:00,7.3,6.7,311,1013.9,76
2026-04-11T20:00,7.6,5.1,299,1015,67
2026-04-11T21:00,7.4,1.5,230,1015.5,74
2026-04-11T22:00,6.3,1.8,193,1015.9,85
2026-04-11T23:00,5.7,2.2,207,1015.8,89
2026-04-12T00:00,5.1,2.5,219,1017.1,86
2026-04-12T01:00,4.5,3,135,1016.2,95
2026-04-12T02:00,3.8,2.8,102,1016.5,98
2026-04-12T03:00,3.3,2.6,138,1017.4,99
2026-04-12T04:00,3.2,1.4,98,1017.4,99
2026-04-12T05:00,3.3,2.8,106,1017.5,99
2026-04-12T06:00,3.6,2.6,107,1017.6,99
2026-04-12T07:00,4.4,2.9,132,1017.5,97
2026-04-12T08:00,5.4,2.7,120,1018,96
2026-04-12T09:00,6.5,4.3,126,1018,92
2026-04-12T10:00,7.9,4.5,155,1017.4,85
2026-04-12T11:00,9.1,5.3,163,1016.5,76
2026-04-12T12:00,10,5.7,174,1016.2,68
