latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2026-01-12T09:00,2,5.2,110,1012.6,100
2026-01-12T10:00,2.6,5.8,105,1012.7,100
2026-01-12T11:00,3,3.1,108,1012.4,100
2026-01-12T12:00,3.9,3.6,135,1011,100
2026-01-12T13:00,4.6,3.1,176,1010.7,100
2026-01-12T14:00,6.1,5.2,195,1010.3,99
2026-01-12T15:00,6.2,4.9,247,1009.7,100
2026-01-12T16:00,6.6,4.1,177,1010.5,100
2026-01-12T17:00,6.5,4.2,164,1010.5,100
2026-01-12T18:00,6.7,4.8,140,1010.6,99
2026-01-12T19:00,6.6,5,234,1010.7,100
2026-01-12T20:00,6.7,4.4,241,1011.2,98
2026-01-12T21:00,6.5,3.4,204,1011.1,98
2026-01-12T22:00,7.1,3.8,210,1011.5,99
2026-01-12T23:00,7.4,3.8,195,1012,98
2026-01-13T00:00,7.1,3.7,177,1012.2,98
2026-01-13T01:00,6.5,3,165,1012,98
2026-01-13T02:00,6.6,3.2,223,1012.9,98
2026-01-13T03:00,6.4,2,209,1012.5,100
2026-01-13T04:00,6.4,2.3,180,1012.7,100
2026-01-13T05:00,6.4,5,154,1012.5,99
2026-01-13T06:00,5.8,3.4,133,1012.3,98
2026-01-13T07:00,5.8,3.3,130,1012.2,97
2026-01-13T08:00,6,4.3,137,1012.7,96
2026-01-13T09:00,6,4,129,1012.9,96
2026-01-13T10:00,6.6,4.4,131,1013.2,92
2026-01-13T11:00,7.2,4.6,147,1013,87
2026-01-13T12:00,7.8,5.1,157,1011.6,85
2026-01-13T13:00,8.7,5.3,156,1010.9,81
2026-01-13T14:00,8.6,5,159,1010.3,81
2026-01-13T15:00,8.1,4.6,140,1010.2,84
2026-01-13T16:00,7.3,3.8,135,1010.5,89
2026-01-13T17:00,6.9,4.3,156,1010.2,93
2026-01-13T18:00,7.4,5,132,1010.3,92
2026-01-13T19:00,7.5,4.1,135,1010.8,94
2026-01-13T20:00,7.1,2.3,160,1011,95
2026-01-13T21:00,7,2.9,160,1011.3,94
2026-01-13T22:00,6.9,2.9,132,1011.6,94
2026-01-13T23:00,6.8,1.9,135,1011.9,95
2026-01-14T00:00,6.7,2.9,143,1011.8,95
2026-01-14T01:00,6.3,3.7,141,1011.6,95
2026-01-14T02:00,6.5,3.8,135,1012,94
2026-01-14T03:00,6.5,3.2,155,1012.7,94
2026-01-14T04:00,6.5,2.6,207,1013.2,95
2026-01-14T05:00,6.6,2.4,166,1013.1,97
2026-01-14T06:00,6.7,1.2,219,1013.7,98
2026-01-14T07:00,6.8,2.3,204,1013.8,98
2026-01-14T08:00,6.6,2.1,229,1014.8,99
2026-01-14T09:00,6.7,2.4,151,1015.1,100
2026-01-14T10:00,6.9,3.3,177,1015.3,100
2026-01-14T11:00,7.2,2.9,222,1015.6,100
2026-01-14T12:00,7.4,2.9,208,1015.7,100
2026-01-14T13:00,7.6,1.8,186,1015.3,100
2026-01-14T14:00,7.7,2.3,175,1015,100
2026-01-14T15:00,8,3.1,150,1015.4,99
2026-01-14T16:00,7.8,3.3,144,1015,99
2026-01-14T17:00,7.6,3.3,126,1015.1,99
2026-01-14T18:00,7.8,3.2,155,1014.9,100
2026-01-14T19:00,7.7,4.8,133,1015.2,100
2026-01-14T20:00,7.8,4.6,126,1015,100
2026-01-14T21:00,7.8,4.6,126,1014.3,100
2026-01-14T22:00,7.8,4.2,127,1013.9,98
2026-01-14T23:00,7.9,3.6,144,1014.1,98
2026-01-15T00:00,7.8,2.8,192,1013.8,98
2026-01-15T01:00,7.8,4.2,158,1013.5,98
2026-01-15T02:00,7.7,3.4,149,1013.6,98
2026-01-15T03:00,7.5,5,141,1013,99
2026-01-15T04:00,7.7,6.1,153,1012.5,99
2026-01-15T05:00,8,7.2,182,1012.8,96
2026-01-15T06:00,7.7,7.9,202,1012.5,97
2026-01-15T07:00,7.9,7.6,193,1012,94
2026-01-15T08:00,7.7,7.1,197,1011.8,96
2026-01-15T09:00,7.6,6.8,178,1011.7,96
2026-01-15T10:00,7.5,7.4,182,1011.6,98
2026-01-15T11:00,7.7,6.2,175,1011.6,97
2026-01-15T12:00,8.2,7.9,197,1011.9,93
2026-01-15T13:00,8.5,5.9,188,1009.9,89
2026-01-15T14:00,8.8,6.1,174,1009.5,85
2026-01-15T15:00,9,6.6,161,1009.1,85
2026-01-15T16:00,8.6,5.4,136,1008.2,86
2026-01-15T17:00,8.1,5.8,130,1008.1,89
2026-01-15T18:00,8.6,7.8,138,1007.8,85
2026-01-15T19:00,8.5,8.4,144,1008.1,87
2026-01-15T20:00,8.4,7.7,152,1007.3,89
2026-01-15T21:00,8.7,7.5,149,1006.9,87
2026-01-15T22:00,9.8,9.5,180,1007,77
2026-01-15T23:00,9.5,8.7,197,1007.6,79
2026-01-16T00:00,8.1,9.8,173,1007.9,93
2026-01-16T01:00,8.4,9.2,175,1008.2,91
2026-01-16T02:00,8.5,9.6,186,1008.8,90
2026-01-16T03:00,8.4,8.9,195,1009.3,91
2026-01-16T04:00,8.2,7,194,1010,94
2026-01-16T05:00,8,5.8,182,1010.4,96
2026-01-16T06:00,7.9,4.5,187,1010.7,97
2026-01-16T07:00,7.7,5.6,178,1011.2,98
2026-01-16T08:00,7.7,5.2,195,1011.7,99
2026-01-16T09:00,7.9,5.8,178,1012.2,98
2026-01-16T10:00,8,4.2,191,1013.2,97
2026-01-16T11:00,8.3,5.1,203,1013.3,95
2026-01-16T12:00,8.5,3.7,205,1013.3,93
2026-01-16T13:00,8.3,4.9,185,1013.5,94
2026-01-16T14:00,8.5,4,169,1013.8,91
2026-01-16T15:00,8.5,2.8,164,1013.8,89
2026-01-16T16:00,8,3,148,1013.9,91
2026-01-16T17:00,7.5,3.4,137,1014.5,93
2026-01-16T18:00,7.5,3.6,144,1014.8,95
2026-01-16T19:00,7.1,3.6,103,1015.1,97
2026-01-16T20:00,6.8,2.6,107,1014.7,97
2026-01-16T21:00,7.1,4.7,132,1014.7,97
2026-01-16T22:00,7.6,7,134,1014.7,97
2026-01-16T23:00,7.7,6.8,149,1014.4,96
2026-01-17T00:00,7.7,5.1,137,1013.8,98
2026-01-17T01:00,7.7,7,134,1014.1,97
2026-01-17T02:00,7.6,3.9,110,1015,98
2026-01-17T03:00,7,3.6,103,1015.3,97
2026-01-17T04:00,6.9,3.5,99,1015.4,96
2026-01-17T05:00,7.3,3,113,1015.6,96
2026-01-17T06:00,7,2.2,105,1016.2,96
2026-01-17T07:00,6.5,2.1,90,1016.3,95
2026-01-17T08:00,6,3.3,107,1017,94
2026-01-17T09:00,7,2.9,98,1016.6,92
2026-01-17T10:00,8.5,4.7,135,1017.3,86
2026-01-17T11:00,9.3,5,154,1017.1,80
2026-01-17T12:00,9.4,4.2,146,1017.5,81
2026-01-17T13:00,9.8,2.9,172,1016.7,81
2026-01-17T14:00,9.9,3.1,162,1017.8,81
2026-01-17T15:00,9.6,2.5,162,1017.9,80
2026-01-17T16:00,8.5,1.9,114,1018,84
2026-01-17T17:00,7.6,2,107,1018.5,87
2026-01-17T18:00,7.2,2.8,124,1018.9,90
2026-01-17T19:00,6.7,2.8,115,1019.4,90
2026-01-17T20:00,6.1,2.1,124,1019.6,92
2026-01-17T21:00,5,0.6,90,1019.5,96
2026-01-17T22:00,4.3,1,101,1020,93
2026-01-17T23:00,4,2.3,132,1019.9,95
2026-01-18T00:00,4.3,1.7,159,1020.1,94
2026-01-18T01:00,4.7,3.5,99,1020,92
2026-01-18T02:00,3.9,2.1,139,1020.3,93
2026-01-18T03:00,3.8,2.6,117,1019.9,90
2026-01-18T04:00,3.5,1.8,41,1019.7,86
2026-01-18T05:00,2.6,1.2,171,1019.5,91
2026-01-18T06:00,3.5,1.7,117,1019.1,81
2026-01-18T07:00,3.4,3.7,93,1019.5,77
2026-01-18T08:00,3.1,3.7,137,1019.8,80
2026-01-18T09:00,3.1,2.6,107,1019.6,87
2026-01-18T10:00,5,3.5,117,1020,80
2026-01-18T11:00,6.9,4.3,120,1019.2,68
2026-01-18T12:00,8.3,4.6,126,1018.1,64
2026-01-18T13:00,7.7,4.1,155,1018,69
2026-01-18T14:00,7.5,4.8,166,1018,72
2026-01-18T15:00,6.7,4.3,172,1017.9,74
2026-01-18T16:00,5,4.2,158,1018.4,82
2026-01-18T17:00,4,5.1,151,1018.7,86
2026-01-18T18:00,2.9,4.2,127,1019.4,90
2026-01-18T19:00,2.3,4.4,139,1020.1,95
2026-01-18T20:00,2.2,5.1,127,1019.9,96
2026-01-18T21:00,1.9,5.3,126,1019.9,96
2026-01-18T22:00,1.8,4.7,138,1019.4,97
2026-01-18T23:00,1.7,4.6,140,1019.6,98
2026-01-19T00:00,1.5,4.6,130,1019.4,97
2026-01-19T01:00,1.2,4.9,127,1019.7,99
2026-01-19T02:00,1.2,4,137,1019.7,99
2026-01-19T03:00,1.4,3.9,139,1019.3,98
2026-01-19T04:00,1.6,3.5,146,1019.5,98
2026-01-19T05:00,1.4,3.5,153,1019.6,99
2026-01-19T06:00,1.3,3.6,135,1019.9,100
2026-01-19T07:00,1.2,3.7,137,1019.7,100
2026-01-19T08:00,1.1,3.6,126,1020.3,100
2026-01-19T09:00,1.4,3.3,126,1020.3,98
2026-01-19T10:00,1.9,3.3,118,1019.9,94
2026-01-19T11:00,3,3.1,150,1019.7,90
2026-01-19T12:00,3.8,2.5,157,1019.6,87
2026-01-19T13:00,4.7,2.7,176,1018.9,87
2026-01-19T14:00,5.1,2.4,166,1019.1,83
2026-01-19T15:00,5.1,2.2,170,1019.3,84
2026-01-19T16:00,4,2.9,184,1019.8,90
2026-01-19T17:00,2.8,2.1,139,1019.9,96
2026-01-19T18:00,1.6,1.2,198,1020.2,98
2026-01-19T19:00,0.7,1.5,203,1020.5,100
2026-01-19T20:00,0.7,1.4,90,1021.1,100
2026-01-19T21:00,0.8,1.4,172,1021.1,100
2026-01-19T22:00,1.1,2.1,139,1021.3,100
2026-01-19T23:00,0.8,1.8,139,1021.1,100
2026-01-20T00:00,0.6,1.7,111,1020.8,100
2026-01-20T01:00,0.6,2.5,108,1021.2,100
2026-01-20T02:00,0.5,1.9,127,1020.9,100
2026-01-20T03:00,0.5,2.2,128,1020.4,100
2026-01-20T04:00,0.3,3.2,137,1020.8,100
2026-01-20T05:00,0.2,2.5,141,1020.1,100
2026-01-20T06:00,-0.3,3.3,107,1020,100
2026-01-20T07:00,-0.5,2.4,151,1019.8,99
2026-01-20T08:00,-1,7.5,171,1020,100
2026-01-20T09:00,-0.8,4.7,150,1019.7,99
2026-01-20T10:00,-0.2,4.3,141,1019.3,96
2026-01-20T11:00,0.2,5.3,141,1018.6,95
2026-01-20T12:00,1,4,133,1018.2,92
2026-01-20T13:00,1.5,5.4,150,1017.3,93
2026-01-20T14:00,1.6,5.8,143,1017.3,94
2026-01-20T15:00,1.4,5.8,135,1017.1,96
2026-01-20T16:00,1.3,4.3,126,1016.4,96
2026-01-20T17:00,1.2,3.5,117,1015.7,98
2026-01-20T18:00,1.1,4.4,122,1015.2,100
2026-01-20T19:00,1.1,3,101,1014.6,99
2026-01-20T20:00,1.3,4.2,103,1014.4,99
2026-01-20T21:00,1.4,4.4,131,1013.8,98
2026-01-20T22:00,1.2,5.8,123,1012.9,98
2026-01-20T23:00,1.2,4.1,131,1012.3,98
2026-01-21T00:00,1.3,3.7,177,1011.8,97
2026-01-21T01:00,0.7,3.5,153,1011.4,97
2026-01-21T02:00,0.7,3,135,1010.5,97
2026-01-21T03:00,1,4.3,126,1009.4,95
2026-01-21T04:00,0.7,4.1,121,1008.6,95
2026-01-21T05:00,0.6,3.5,117,1008,94
2026-01-21T06:00,0.6,3.3,126,1007.3,94
2026-01-21T07:00,0.7,3.7,115,1006.7,95
2026-01-21T08:00,0.8,4.3,117,1006.2,94
2026-01-21T09:00,1.5,4.2,118,1005.8,92
2026-01-21T10:00,2.5,4.4,122,1004.5,88
2026-01-21T11:00,3.5,5.3,118,1003.3,84
2026-01-21T12:00,4.5,6.8,127,1002.3,82
2026-01-21T13:00,5.4,6.1,130,1000.9,78
2026-01-21T14:00,5.9,5.1,127,1000.5,76
2026-01-21T15:00,5.4,5.6,119,999.8,79
2026-01-21T16:00,4.7,6.1,112,999.1,83
2026-01-21T17:00,4.2,5.5,107,998.4,88
2026-01-21T18:00,4.3,5.9,117,997.6,89
2026-01-21T19:00,4.8,6.4,125,997.6,84
