recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h,forecast_temperature,forecast_humidity,forecast_pressure,forecast_wind_sin,forecast_wind_cos
1765346400,96,1011.2,11,-0.59883314135566,-2.6840481889976,0.96592582628907,-0.25881904510252,-0.35746441556486,0.93392675922948,1009.8333333333,1.3666666666666,10.4,99,1017.3,-0.9371670097778,-3.2682897661903
1765350000,96,1011.7166666667,11.033333333333,-0.88882783419982,-2.2510942365925,0.86602540378444,-0.5,-0.35746441556486,0.93392675922948,1010.35,1.3666666666666,10.5,98,1018.3,-1.7428449120481,-2.6837458174254
1765353600,95.666666666667,1012.3833333333,11.066666666667,-2.1069338664958,-2.6714547705109,0.70710678118655,-0.70710678118655,-0.35746441556486,0.93392675922948,1010.7666666667,1.6166666666668,10.3,100,1018.4,-0.96759346377231,-2.5206671515424
1765357200,95,1012.95,11.183333333333,-0.93296492495788,-2.2297055768075,0.5,-0.86602540378444,-0.35746441556486,0.93392675922948,1011.2,1.7499999999999,10.5,100,1018.5,-0.96768758239867,-3.881182905104
1765360800,94.5,1013.2833333333,11.4,-1.9186996234894,-4.1936075538201,0.25881904510252,-0.96592582628907,-0.35746441556486,0.93392675922948,1011.7166666667,1.5666666666668,10.8,97,1019.7,-2.5751903745503,-4.2858365035106
1765364400,93.5,1013.55,11.6,-2.1851834834301,-4.8266831386795,1.2246467991474E-16,-1,-0.35746441556486,0.93392675922948,1012.3833333333,1.1666666666665,11,97,1019.6,-2.9078030980479,-4.3109953772862
1765368000,92.333333333333,1013.7833333333,11.933333333333,-3.7674217289353,-3.8395141743694,-0.25881904510252,-0.96592582628907,-0.35746441556486,0.93392675922948,1012.95,0.83333333333337,11.4,93,1019.8,-2.9078030980479,-4.3109953772862
1765371600,90.166666666667,1013.9166666667,12.166666666667,-2.1060445212506,-3.0863078419749,-0.5,-0.86602540378444,-0.35746441556486,0.93392675922948,1013.2833333333,0.63333333333321,11.4,92,1020.4,-3.6906731629069,-5.4716479788633
1765375200,90.333333333333,1014.4,12.066666666667,-1.254157592985,-1.3346802899598,-0.70710678118655,-0.70710678118655,-0.35746441556486,0.93392675922948,1013.55,0.85000000000025,11.7,87,1020.7,-3.4984788285576,-1.9392384809853
1765378800,92.666666666667,1014.9333333333,11.683333333333,-0.69274541270056,-0.33055890192723,-0.86602540378444,-0.5,-0.35746441556486,0.93392675922948,1013.7833333333,1.1500000000001,11.6,88,1021.5,-3.3093150145976,-1.1394885406
1765382400,94,1015.7166666667,11.483333333333,-0.83236320432542,-0.063777826612598,-0.96592582628907,-0.25881904510252,-0.35746441556486,0.93392675922948,1013.9166666667,1.8000000000001,10.9,91,1021.4,-2.3334523779156,-2.3334523779156
1765386000,94.5,1016.5333333333,11.1,0,0,-1,-1.836970198721E-16,-0.35746441556486,0.93392675922948,1014.4,2.1333333333332,10.5,90,1022.4,-3.6820194138098,-1.5629245139571
1765389600,95.333333333333,1017.3166666667,10.25,0,0,-0.96592582628907,0.25881904510252,-0.35746441556486,0.93392675922948,1014.9333333333,2.3833333333333,10.4,87,1023.4,-3.3093150145976,-1.1394885406
1765393200,97.333333333333,1018.2166666667,8.5166666666667,0,0,-0.86602540378444,0.5,-0.35746441556486,0.93392675922948,1015.7166666667,2.4999999999999,10.2,89,1024,-3.480826633789,-0.36584962143679
1765396800,98,1018.4,7.4333333333333,0.19562952014676,0.041582338163552,-0.70710678118655,0.70710678118655,-0.35746441556486,0.93392675922948,1016.5333333333,1.8666666666667,9.5,94,1024.8,-1.9321765462412,-1.739739576533
1765400400,98,1018.5333333333,6.5833333333333,0.16344251919761,-0.1331522385922,-0.5,0.86602540378444,-0.35746441556486,0.93392675922948,1017.3166666667,1.2166666666667,8.7,94,1025.1,-2.338268590218,-1.35
1765404000,98,1018.55,5.55,0.15687252111378,0.41197798593707,-0.25881904510252,0.96592582628907,-0.35746441556486,0.93392675922948,1018.2166666667,0.33333333333348,8.5,93,1025,-2.3166169628898,-1.1803752993228
1765407600,98,1018.9166666667,4.8166666666667,0.11755705045849,0.16180339887499,0,1,-0.34134651424504,0.93993752835641,1018.4,0.51666666666665,7.7,97,1025.5,0.38707503295947,-1.5524731620416
1765411200,98,1018.9166666667,4.5,0.27880441931619,-0.30964367728225,0.25881904510252,0.96592582628907,-0.34134651424504,0.93993752835641,1018.5333333333,0.38333333333333,6.5,100,1025.3,0.20905692653531,-1.9890437907365
1765414800,98,1018.9666666667,5.0666666666667,0.73163990667866,-0.57677499656962,0.5,0.86602540378444,-0.34134651424504,0.93993752835641,1018.55,0.41666666666663,6.3,100,1025.6,1.1809062521829,-1.358477244401
1765418400,98,1018.8333333333,5.5666666666667,0.53599479339655,-0.26581621444206,0.70710678118655,0.70710678118655,-0.34134651424504,0.93993752835641,1018.9166666667,-0.083333333333258,6.5,100,1026,0.77279962184402,-1.7357363695209
1765422000,98,1018.35,6.1833333333333,1.4577730458418,-1.0413264570961,0.86602540378444,0.5,-0.34134651424504,0.93993752835641,1018.9166666667,-0.56666666666661,6.3,100,1025.6,1.1845875722931,-1.9714847916149
