recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h
"2025-11-22 06:00:00",46.833333333333,1021.2,6.85,0,0,1,6.1232339957368E-17,-0.62504964861044,0.78058499650709,1021.25,-0.050000000000068
"2025-11-22 07:00:00",45,1021.2833333333,6.7166666666667,0,0,0.96592582628907,-0.25881904510252,-0.62504964861044,0.78058499650709,1021.2333333333,0.050000000000068
"2025-11-22 08:00:00",44.666666666667,1021.65,6.6666666666667,0,0,0.86602540378444,-0.5,-0.62504964861044,0.78058499650709,1021.2333333333,0.41666666666663
"2025-11-22 09:00:00",68.333333333333,1021.4,0.76666666666667,0,0,0.70710678118655,-0.70710678118655,-0.62504964861044,0.78058499650709,1021.2,0.20000000000016
"2025-11-22 10:00:00",83.666666666667,1021.2666666667,-2.05,-1.1830113383176,0.55116742552022,0.5,-0.86602540378444,-0.62504964861044,0.78058499650709,1021.2833333333,-0.016666666666538
"2025-11-22 11:00:00",82.666666666667,1020.9,-0.63333333333333,-0.27095301418953,0.082838649671442,0.25881904510252,-0.96592582628907,-0.62504964861044,0.78058499650709,1021.65,-0.75
"2025-11-22 12:00:00",82.333333333333,1020.1,-2.3,1.280355968345,-2.3114845992768,1.2246467991474E-16,-1,-0.62504964861044,0.78058499650709,1021.4,-1.3000000000002
"2025-11-22 13:00:00",85.333333333333,1019.3833333333,-3.1166666666667,1.5629328941037,-4.3507236893222,-0.25881904510252,-0.96592582628907,-0.62504964861044,0.78058499650709,1021.2666666667,-1.8833333333334
"2025-11-22 14:00:00",85,1018.6666666667,-3.0666666666667,3.8069590048206,-4.6214531457775,-0.5,-0.86602540378444,-0.62504964861044,0.78058499650709,1020.9,-2.2333333333335
"2025-11-22 15:00:00",79.166666666667,1017.9666666667,-2.2,2.2068604118159,-5.2993298199,-0.70710678118655,-0.70710678118655,-0.62504964861044,0.78058499650709,1020.1,-2.1333333333332
"2025-11-22 16:00:00",80.5,1017.2333333333,-3.1166666666667,3.1783310213865,-5.7991877606774,-0.86602540378444,-0.5,-0.62504964861044,0.78058499650709,1019.3833333333,-2.1499999999999
"2025-11-22 17:00:00",84,1016.6333333333,-2.9,2.7071531965028,-3.7516126104877,-0.96592582628907,-0.25881904510252,-0.62504964861044,0.78058499650709,1018.6666666667,-2.0333333333333
"2025-11-22 18:00:00",87,1016.1666666667,-3.8,3.8803681298635,-3.6081664529217,-1,-1.836970198721E-16,-0.62504964861044,0.78058499650709,1017.9666666667,-1.8000000000001
"2025-11-22 19:00:00",88.333333333333,1015.7166666667,-4.2833333333333,2.761602388747,-2.8746850872058,-0.96592582628907,0.25881904510252,-0.62504964861044,0.78058499650709,1017.2333333333,-1.5166666666669
"2025-11-22 20:00:00",86,1015.1166666667,-5.45,4.2102236153028,-5.0291956680222,-0.86602540378444,0.5,-0.62504964861044,0.78058499650709,1016.6333333333,-1.5166666666667
"2025-11-22 21:00:00",86.5,1014.4166666667,-5.95,5.7539636203046,-6.2982094514551,-0.70710678118655,0.70710678118655,-0.62504964861044,0.78058499650709,1016.1666666667,-1.75
"2025-11-22 22:00:00",88.833333333333,1013.7666666667,-4.9666666666667,4.1928198436322,-4.1062193425235,-0.5,0.86602540378444,-0.62504964861044,0.78058499650709,1015.7166666667,-1.9499999999998
"2025-11-22 23:00:00",88.833333333333,1013.1333333333,-5.9333333333333,5.8666804333219,-3.740581751291,-0.25881904510252,0.96592582628907,-0.62504964861044,0.78058499650709,1015.1166666667,-1.9833333333335
"2025-11-23 00:00:00",88.166666666667,1012.25,-6.0166666666667,4.1271272287863,-3.2556018402565,0,1,-0.61152987579911,0.79122134134838,1014.4166666667,-2.1666666666666
"2025-11-23 01:00:00",88.333333333333,1011.5,-7.0666666666667,6.3223766773363,-3.8374917647013,0.25881904510252,0.96592582628907,-0.61152987579911,0.79122134134838,1013.7666666667,-2.2666666666668
"2025-11-23 02:00:00",86.833333333333,1010.6833333333,-7.5166666666667,6.2347033586243,-5.9607524589494,0.5,0.86602540378444,-0.61152987579911,0.79122134134838,1013.1333333333,-2.4499999999998
"2025-11-23 03:00:00",85.333333333333,1009.8333333333,-5.5833333333333,3.2429065127555,-4.0753008872637,0.70710678118655,0.70710678118655,-0.61152987579911,0.79122134134838,1012.25,-2.4166666666666
"2025-11-23 04:00:00",83.666666666667,1008.9,-5.7333333333333,5.1922857621412,-3.7555027325428,0.86602540378444,0.5,-0.61152987579911,0.79122134134838,1011.5,-2.6
"2025-11-23 05:00:00",76.166666666667,1008.1333333333,-5.3,4.8003155358006,-5.4180516948772,0.96592582628907,0.25881904510252,-0.61152987579911,0.79122134134838,1010.6833333333,-2.5500000000002
